Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ParentId,ClosedDate,OwnerDisplayName
2713,1,2714,1485132205,4,233,4984,What will happen when you place a fake speedsign on a highway?,"self-driving,cars",1,8,,,,
2714,2,,1485141273,5,,4152,,,,0,,2713,,
2715,2,,1485141709,4,,3005,,,,0,,15,,
2718,2,,1485266389,3,,5007,,,,0,,40,,
2721,2,,1485289958,1,,1807,,,,0,,2514,,
2722,1,2735,1485307438,0,154,4986,Is this a solution to the Control Problem?,"control-problem,ai-box",3,3,,,,
2723,1,2724,1485328363,7,180,2887,Are there any other machine learning models apart from Reinforcement Learning and Q Learning to play video games?,"machine-learning,reinforcement-learning,genetic-algorithms,game-theory",1,0,,,,
2724,2,,1485333869,5,,1671,,,,2,,2723,,
2725,2,,1485343800,3,,5037,,,,1,,2722,,
2726,2,,1485375163,0,,3471,,,,0,,2722,,
2727,1,2732,1485388315,4,888,5054,How to test if my implementation of back propagation neural Network is correct,"neural-networks,backpropagation",3,1,1,,,
2729,1,2739,1485487254,2,78,3742,Equivalence of formulae,logic,1,3,,,,
2730,2,,1485507479,-1,,4315,,,,0,,2644,,
2731,1,2767,1485511905,3,120,2557,How do English language robots work?,"natural-language,robots",1,2,1,,,
2732,2,,1485518041,4,,5054,,,,3,,2727,,
2733,1,,1485546370,1,245,5082,Policy Improvement Theorem,reinforcement-learning,1,1,,,,
2734,2,,1485551211,5,,4994,,,,0,,2251,,
2735,2,,1485553571,1,,2227,,,,1,,2722,,
2738,1,,1485588428,7,3685,5088,Applications of Bayes' Theorem,machine-learning,3,2,2,,,
2739,2,,1485593977,0,,3742,,,,0,,2729,,
2741,2,,1485651557,1,,3358,,,,0,,2738,,
2742,1,2750,1485677571,5,353,190,Linear regression: why is distance *squared* used as an error metric?,linear-regression,5,4,,,,
2743,1,2745,1485688290,4,86,4402,How to fill in missing transitions when sampling an MDP transition table?,"machine-learning,markov-chain",1,0,1,,,
2745,2,,1485725475,2,,198,,,,1,,2743,,
2747,2,,1485740226,2,,4994,,,,1,,2742,,
2748,2,,1485741145,5,,5095,,,,0,,2248,,
2749,2,,1485742180,1,,5118,,,,1,,2742,,
2750,2,,1485743894,0,,3131,,,,1,,2742,,
2751,2,,1485748209,3,,5119,,,,0,,2689,,
2753,2,,1485759855,1,,5122,,,,2,,2742,,
2756,2,,1485805823,0,,4302,,,,0,,1963,,
2757,2,,1485815889,2,,5095,,,,0,,2462,,
2760,1,2765,1485839799,3,88,3617,Minmax - choosing the best player's way,minimax,1,0,1,,,
2762,1,,1485841110,7,427,3358,Fuzzy Logic Controller: Choosing Membership Function,"neural-networks,fuzzy-logic",1,9,2,,,
2763,2,,1485861392,2,,5157,,,,0,,111,,
2764,2,,1485865276,1,,5157,,,,0,,2462,,
2765,2,,1485894643,5,,5095,,,,4,,2760,,
2766,2,,1485901237,0,,5095,,,,0,,2706,,
2767,2,,1485903213,5,,1807,,,,0,,2731,,
2768,2,,1485932958,3,,3005,,,,0,,2738,,
2769,1,,1485952291,2,75,5182,Can silicon based computers create A.I. per definition?,"neural-networks,machine-learning,deep-learning,research,ai-design",1,0,,,,
2770,2,,1485955041,2,,33,,,,0,,2769,,
2771,1,,1485978068,7,361,5189,Artificial Life - life or not?,genetic-algorithms,6,2,1,,,
2772,1,,1485992582,7,178,5191,What programmable devices can be used to teach/demonstrate artificial Intelligence in schools?,"ai-design,unassisted-learning,training,computer-programming,programming-languages",3,1,3,,,
2774,2,,1486010220,3,,4994,,,,2,,2771,,
2775,2,,1486072106,1,,5211,,,,0,,2771,,
2776,1,,1486078894,3,84,4550,Are Neurons instantly feed forward when input arrives?,"neural-networks,recurrent-neural-networks",1,4,,,,
2777,1,,1486098849,5,248,5219,How can I convert an input Natural Language QA to a MDX q,natural-language-processing,1,2,2,,,
2779,2,,1486108462,3,,1671,,,,0,,2771,,
2780,2,,1486112542,3,,3020,,,,2,,2776,,
2781,2,,1486122292,4,,4185,,,,0,,2771,,
2783,1,,1486186862,0,486,5235,What algorithm should I use to classify documents?,"algorithm,reinforcement-learning,classification",2,0,,,,
2785,2,,1486256051,-2,,3917,,,,0,,2783,,
2787,1,,1486333927,4,862,5219,Which parsing algorithm can I use for NLP question answering system?,natural-language-processing,1,0,,,,
2788,2,,1486338360,1,,5219,,,,3,,2787,,
2791,2,,1486405188,2,,5293,,,,0,,2783,,
2792,1,,1486440980,1,33,5313,Infer dependent variables to produce output aligned to trained data,"neural-networks,machine-learning,deep-learning,classification,recurrent-neural-networks",0,1,,,,
2793,1,2797,1486443582,4,1472,5312,How to transform inputs and extract useful outputs in a Neural Network?,"neural-networks,machine-learning",1,0,3,,,
2794,1,2798,1486449893,2,135,5317,What does Brooks mean by Representation?,knowledge-representation,2,1,,,,
2795,1,,1486457091,9,302,4841,AI that can generate programs,"neural-networks,machine-learning,deep-learning,ai-design,natural-language-processing",1,0,3,,,
2796,2,,1486481363,1,,5261,,,,0,,2449,,
2797,2,,1486503944,7,,5037,,,,5,,2793,,
2798,2,,1486519700,0,,5095,,,,0,,2794,,
2803,1,,1486632443,1,164,4700,Why do action recognition algorithms perform better on ucf101dataset than HMDB51 dataset?,"neural-networks,deep-learning,classification,computer-vision,action-recognition",1,0,,,,
2804,1,,1486638505,2,82,5372,Creating a neural network for predicting next vote in a series of votes,"neural-networks,prediction",0,5,,,1488168984,
2805,2,,1486674827,2,,5382,,,,0,,2795,,
2806,1,,1486678511,3,133,5383,Making decision based on users' reports,decision-theory,2,2,,,,
2807,2,,1486756818,0,,5397,,,,0,,2806,,
2808,1,2831,1486760147,4,275,5400,Machine Learning Ouput Array (for Poetry),neural-networks,3,6,1,,,
2810,1,,1486772579,5,148,5398,A solution for a famous problem in RL,reinforcement-learning,1,1,,,,
2811,1,,1486799926,0,132,4744,Perceptions in a Neural network,"neural-networks,machine-learning,algorithm,mlp",1,0,,,,
2812,2,,1486810043,2,,5416,,,,0,,2811,,
2813,2,,1486856889,1,,5423,,,,4,,111,,
2814,2,,1486921851,1,,5434,,,,0,,111,,
2816,2,,1486954634,2,,5095,,,,0,,2517,,
2817,1,,1486954659,2,59,3566,Reproduce Firefly Algorithm experiments of original paper?,"optimization,heuristics",0,0,,,,
2818,2,,1487036399,0,,5472,,,,0,,2517,,
2819,2,,1487093950,2,,1671,,,,0,,2808,,
2820,1,,1487108037,7,1412,169,Why are deep neural networks and deep learning insufficient to achieve general intelligence?,"deep-learning,deep-network,agi",5,0,5,,,
2821,2,,1487118628,1,,5388,,,,2,,2820,,
2824,1,,1487133555,3,229,5503,'Propagation' in n-step Sarsa,reinforcement-learning,1,0,,,,
2828,2,,1487181486,0,,1657,,,,0,,2794,,
2829,2,,1487197049,6,,210,,,,7,,2820,,
2830,2,,1487214706,5,,2227,,,,4,,2820,,
2831,2,,1487216354,4,,2227,,,,3,,2808,,
2832,2,,1487246881,3,,5095,,,,0,,2772,,
2833,1,,1487249588,9,144,5534,"Zilberstein's ""LP-dominate"" pruning explained?",decision-theory,1,1,,,,
2834,1,2838,1487305490,3,141,5549,Is it possible for an AI to learn how to speak from books as training sets?,machine-learning,4,1,,,,
2835,2,,1487335578,0,,5556,,,,2,,2820,,
2836,2,,1487350900,0,,5557,,,,0,,2834,,
2837,1,2859,1487351559,2,46,5558,Would a neuromorphic SNN of the same complexity as the human nervous system be 'smarter'?,"neural-networks,biology",1,0,,,,
2838,2,,1487367525,1,,101,,,,2,,2834,,
2839,2,,1487378314,1,,5535,,,,0,,2833,,
2841,1,2844,1487391058,7,180,181,"Can a technological singularity only occur with ultra-intelligent machines, or can other type of maximizers cause technological singularities?","definitions,ultraintelligent-machine,singularity",3,1,1,,,
2842,1,,1487425596,0,166,5549,Programming Collective Intelligence,neural-networks,2,3,1,,,
2843,2,,1487435225,1,,5557,,,,0,,2842,,
2844,2,,1487449926,4,,4152,,,,0,,2841,,
2845,2,,1487481578,0,,3250,,,,0,,2772,,
2846,1,,1487490577,7,79,5583,Is there a central focus on the communication methods between AI and humans?,"ai-design,strong-ai,natural-language-processing,hci",3,0,1,,,
2847,2,,1487502079,0,,1671,,,,0,,2841,,
2848,2,,1487517142,2,,5589,,,,3,,2846,,
2849,2,,1487517349,0,,5589,,,,0,,2834,,
2850,2,,1487517625,0,,5589,,,,0,,2820,,
2851,1,,1487528842,1,284,5591,Image segmentation using SOM,"neural-networks,matlab",0,5,1,,,
2852,2,,1487540544,0,,5594,,,,0,,2834,,
2853,1,,1487541642,2,60,5594,"To create ""Edit tool"" or editor based on Notepad","neural-networks,machine-learning,ai-design,algorithm,world-knowledge",0,1,1,,1487578388,
2854,1,,1487545689,0,1704,2320,SSD or YOLO on arm,"deep-learning,deep-network,image-recognition,object-recognition",3,0,,,,
2855,2,,1487549490,0,,2320,,,,0,,2772,,
2857,2,,1487579801,0,,5603,,,,1,,2808,,
2858,2,,1487593330,4,,5533,,,,0,,2771,,
2859,2,,1487631042,1,,4185,,,,0,,2837,,
2860,2,,1487669961,1,,3576,,,,1,,2803,,
2861,1,,1487700437,2,368,3189,How does visual cortex share convolution weight,"neural-networks,convolutional-neural-networks",1,0,1,,,
2862,2,,1487718686,4,,2227,,,,2,,2861,,
2863,1,,1487742308,2,276,5643,Translate English Sentences into First-Order Logic without quantifiers,"knowledge-representation,world-knowledge,logic",0,6,1,,,
2864,1,2881,1487757148,1,58,1671,“Goodness” of a position in an Evaluation Function?,terminology,1,0,,,,
2865,1,,1487821318,2,43,5661,Why expression of cost function divides by 2?,"neural-networks,machine-learning,artificial-neuron,math,neurons",1,1,,,1487852004,
2866,2,,1487823473,3,,5657,,,,1,,2865,,
2867,1,,1487844694,8,265,113,Is deep neural network fooling a problem in real world?,"neural-networks,deep-network,image-recognition,convolutional-neural-networks,signal-processing",1,0,1,,,
2868,1,,1487876582,3,89,5673,Different useful approaches of implementing real-time AI?,"gaming,real-time",1,3,,,,
2869,2,,1487894679,8,,2227,,,,1,,2867,,
2870,1,,1487966902,2,36,1522,Can a purely policy convolution neural network based game learn to play better than its opponents?,convolutional-neural-networks,0,2,,,,
2871,1,,1487984159,5,121,5698,Can an AI be made to maintain a train of thought?,"ai-design,chat-bots,thought-vectors",2,0,,,,
2872,1,2877,1487995045,6,328,1760,Can Robots learn how to feel suffering?,philosophy,1,3,2,,,
2874,1,,1488019610,5,138,1366,Neural networks efficiently solve traveling salesmen problems?,"neural-networks,algorithm,deep-network,efficiency,time-complexity",2,2,1,,,
2875,1,,1488020263,5,68,5706,Which algorithm is best for a 4*4*4*4 variant of ultimate tic-tac toe?,algorithm,0,4,1,,1489562102,
2876,1,2878,1488031479,10,417,5708,The Singularity and future of civilisation,"machine-learning,philosophy,singularity,cognitive-science",2,1,3,,,
2877,2,,1488031767,7,,1671,,,,4,,2872,,
2878,2,,1488034026,7,,1671,,,,2,,2876,,
2881,2,,1488039207,3,,5711,,,,2,,2864,,
2882,2,,1488061598,1,,33,,,,2,,2871,,
2883,2,,1488062868,1,,33,,,,0,,2806,,
2886,1,2889,1488108120,5,96,1522,Is it a valid assumption that a purely MLP based tic-tac-toe player will learn lookahead strategies?,"machine-learning,mlp",1,5,0,,,
2889,2,,1488230354,4,,2227,,,,8,,2886,,
2890,1,,1488234615,4,81,1522,Why do neural networks based AI players still require extensive search techniques?,neural-networks,1,2,,,,
2891,1,,1488237737,5,394,5219,How do I use a taxonomy and the Support Vector Machine for question classification in Natural Language Processing?,"machine-learning,algorithm,natural-language-processing",1,6,1,,,
2894,2,,1488247954,5,,2227,,,,4,,2890,,
2895,2,,1488272636,0,,1671,,,,4,,2871,,
2896,2,,1488273412,1,,1657,,,,0,,2868,,
2897,1,,1488322371,1,69,5765,Will artificial super-intelligence evolve to have selfishness inherent in biological systems?,unsupervised-learning,2,3,1,,,
2898,2,,1488328938,3,,2227,,,,2,,2897,,
2899,2,,1488347713,1,,1671,,,,0,,2897,,
2900,1,,1488354780,2,108,5765,Is it possible to manage the evolution of super-intelligent AI?,singularity,4,0,1,,,
2901,2,,1488367919,2,,169,,,,3,,2900,,
2902,1,,1488419911,3,112,5765,Against possibility of super-intelligent AI,strong-ai,2,0,,,,
2903,2,,1488424077,3,,2227,,,,4,,2902,,
2904,2,,1488432554,4,,5750,,,,3,,2891,,
2905,2,,1488446151,1,,1434,,,,2,,2902,,
2906,1,,1488448438,0,124,5801,Tensorboard problems,"neural-networks,machine-learning,deep-learning,reinforcement-learning,tensorflow",1,1,,,,
2907,2,,1488453738,0,,1671,,,,4,,2900,,
2908,1,,1488472577,5,162,5806,Is it possible to classify data using a genetic algorithm?,"algorithm,genetic-algorithms,genetic-programming,matlab,data-science",2,2,,,,
2909,2,,1488482730,1,,5809,,,,0,,2900,,
2910,1,,1488498209,3,163,5814,Searching keywords on web,"ai-design,algorithm,definitions,intelligent-agent,reference-request",1,1,,,,
2911,1,2916,1488499729,8,118,5817,"If a neural network approach becomes widely used within a real-world situation, how would one debug/understand/fix the outcome if in one case poor?","neural-networks,machine-learning,applications,security",1,0,2,,,
2912,1,,1488506516,1,53,1522,Can a CNN or MLP discover similar but untrained-on patterns?,"neural-networks,convolutional-neural-networks",0,6,,,,
2913,2,,1488515796,2,,3365,,,,0,,2908,,
2914,2,,1488529287,2,,4994,,,,0,,2910,,
2916,2,,1488542021,7,,4631,,,,2,,2911,,
2917,1,,1488583812,3,324,5832,Does it exist a human-like or overintelligent AI?,"research,intelligent-agent,emotional-intelligence,human-like,ultraintelligent-machine",2,0,,,,
2918,2,,1488592393,1,,5344,,,,0,,2908,,
2919,1,2931,1488601006,6,261,181,Is there a theoretical maximum for intelligence?,"definitions,ultraintelligent-machine",1,1,,,,
2920,1,,1488612457,4,518,5837,Image recognition,"image-recognition,tensorflow",2,0,1,,,
2921,2,,1488614961,3,,4631,,,,3,,2920,,
2922,1,,1488658045,9,346,5351,I wonder what roles the knowledge base plays now and will play in the future?,"natural-language-processing,knowledge-representation,symbolic-computing,expert-system",1,5,4,,,
2923,2,,1488700036,3,,5852,,,,0,,2920,,
2924,1,3158,1488705902,1,64,5857,How should dropout change with network depth?,neural-networks,1,0,1,,,
2925,1,2935,1488720511,2,94,5860,Recognition of abbreviated text,"neural-networks,deep-learning,algorithm,genetic-algorithms,learning-algorithms",1,0,,,,
2926,1,,1488746546,4,1410,5867,Is there any machine learning algorithm that can identify pattern(s) in a CSV file without the user specifying any conditions?,"machine-learning,algorithm,unassisted-learning",3,2,,,,
2927,1,2934,1488754844,4,401,5873,Machine Learning hardware usage in embedded applications,"machine-learning,deep-learning,image-recognition",2,0,1,,,
2928,1,2929,1488760552,1,3459,5661,"keras ValueError: Error when checking model target: expected activation_4 to have shape (None, 19) but got array with shape (100, 1)","neural-networks,keras",2,1,,,1488776110,
2929,2,,1488762846,0,,5876,,,,0,,2928,,
2930,2,,1488770788,0,,5879,,,,0,,2928,,
2931,2,,1488773856,3,,3138,,,,0,,2919,,
2932,1,3319,1488777724,0,3719,5527,Concatenate convolution layers with different strides in tensorflow.,"deep-learning,convolutional-neural-networks,tensorflow",2,0,0,,,
2933,2,,1488782862,0,,3471,,,,1,,2927,,
2934,2,,1488812324,2,,4631,,,,5,,2927,,
2935,2,,1488813575,3,,4631,,,,1,,2925,,
2936,1,,1488846785,2,265,5899,Training neural network for good taste in art,"neural-networks,machine-learning,deep-learning,image-recognition,convolutional-neural-networks",4,0,,,,
2939,2,,1488871021,1,,33,,,,0,,2936,,
2940,1,,1488877684,6,173,1321,What are some alternative information processing system beside neural network,"neural-networks,evolutionary-algorithms,topology",4,4,0,,,
2941,1,,1488884355,3,246,113,Detect street and sidewalk surface in aerial imagery (neural network),"neural-networks,machine-learning,deep-learning,image-recognition,detecting-patterns",1,0,,,,
2942,1,,1488919897,7,323,5873,Why Deep Learning?,"machine-learning,deep-learning,deep-network,performance",4,0,3,,,
2943,2,,1488920021,1,,2320,,,,0,,2936,,
2944,2,,1488920551,3,,2320,,,,0,,2279,,
2945,2,,1488921402,1,,2320,,,,0,,2926,,
2946,2,,1488931458,7,,5920,,,,1,,2942,,
2947,2,,1489013820,0,,4893,,,,0,,1955,,
2948,2,,1489018949,2,,4893,,,,0,,2236,,
2949,2,,1489034057,3,,5925,,,,0,,2941,,
2950,1,2952,1489037774,3,81,5935,How many training example text classifier needs to be trained?,classification,1,0,,,,
2951,2,,1489039314,4,,5936,,,,0,,154,,
2952,2,,1489042535,5,,5925,,,,0,,2950,,
2953,1,,1489043344,2,71,5925,Using AI to interpret the nature a specific input and use the correct model.,"classification,intelligence-testing,ultraintelligent-machine",1,0,,,,
2954,2,,1489050257,5,,5941,,,,0,,2942,,
2955,1,3184,1489064942,7,301,5947,What's the term for death by dissolving in AI?,"strong-ai,terminology,control-problem",4,7,1,,,
2956,2,,1489069898,2,,4844,,,,0,,2942,,
2957,1,3304,1489089161,5,135,1321,Would a general-purpose AI need to collaborate?,"comparison,multi-agent-systems,swarm-intelligence",2,0,,,,
2958,2,,1489097582,3,,4398,,,,2,,2846,,
2959,1,2960,1489114783,8,376,181,"Are ""AI Winters"" inevitable?",history,4,4,,,,
2960,2,,1489133845,2,,3989,,,,7,,2959,,
2961,2,,1489159076,0,,5967,,,,0,,2900,,
2962,2,,1489161301,5,,5967,,,,0,,2917,,
2963,2,,1489164011,1,,5967,,,,0,,2771,,
2964,1,,1489186112,-1,532,5972,Does Artificial Intelligence write its own code?,unassisted-learning,2,4,,,,
2965,2,,1489193302,0,,5941,,,,0,,2959,,
2966,2,,1489204200,1,,181,,,,0,,2964,,
2967,1,5047,1489211809,2,66,4550,Can an Markov decision process be dependent on the past?,"definitions,markov-chain",2,1,1,,,
2969,2,,1489225114,3,,33,,,,0,,2967,,
2970,2,,1489235122,0,,33,,,,0,,2964,,
2971,2,,1489235945,1,,33,,,,0,,2917,,
2972,2,,1489256941,0,,3138,,,,0,,2957,,
2973,1,,1489302351,4,78,5977,What are examples of AI that use philosophy derived ontologies?,classification,1,0,,,,
2974,1,,1489303834,0,178,3702,Assigning probability to output of a ReLU network,neural-networks,1,2,,,,
2975,2,,1489321504,3,,1671,,,,0,,2973,,
2976,1,2988,1489369610,1,69,101,What research has been done in the domain of “General game playing”?,"research,gaming",1,0,,,,
2977,2,,1489383153,1,,2227,,,,0,,2974,,
2978,2,,1489443339,1,,2320,,,,0,,2953,,
2980,1,2981,1489461967,15,1819,6019,How to handle invalid moves in Reinforcement Learning?,"machine-learning,reinforcement-learning,game-ai,combinatorial-games",3,0,6,,,
2981,2,,1489466243,6,,2227,,,,1,,2980,,
2984,1,,1489472799,0,22,6005,How to handle uncertainty in position?,"reinforcement-learning,robotics,path-planning",0,4,1,,,
2986,2,,1489475676,1,,6023,,,,0,,2959,,
2988,2,,1489475953,3,,3191,,,,0,,2976,,
2989,1,,1489476402,0,60,6024,Splitting audio consisting of male / female speaker into segments,"language-processing,voice-recognition",1,3,,,,
2990,2,,1489491493,0,,6030,,,,0,,2959,,
2994,2,,1489519301,6,,4398,,,,3,,2980,,
2996,1,,1489529428,8,619,6039,Is there actually a lack of fundamental theory on deep learning?,deep-learning,4,1,6,,,
2997,2,,1489535258,3,,2227,,,,0,,2996,,
2998,2,,1489551694,0,,5925,,,,0,,2996,,
2999,1,3005,1489593199,5,1562,4460,How could AI solve planet's major problems?,applications,1,0,3,,,
